Date	Dollar	Pound	Euro   Yen
13-Aug-2008	42.6700	80.9200	63.7100	39.2400
12-Aug-2008	42.4000	80.5400	62.9600	38.4900
11-Aug-2008	42.0000	80.4700	62.8200	38.1500
08-Aug-2008	42.2000	81.4800	64.2700	38.4700
07-Aug-2008	41.8900	81.7300	64.8100	38.2700
06-Aug-2008	42.0000	82.1400	65.0900	38.7400
05-Aug-2008	42.2800	82.7900	65.6900	39.1300
04-Aug-2008	42.4000	83.5700	66.0200	39.3600
01-Aug-2008	42.3700	84.0100	65.9600	39.4000
31-Jul-2008	42.4900	84.2100	66.3300	39.4200
30-Jul-2008	42.4700	84.0000	66.1400	39.2800
29-Jul-2008	42.5400	84.8600	66.9500	39.5800
28-Jul-2008	42.3000	84.0300	66.4200	39.2600
25-Jul-2008	42.2300	83.8800	66.4100	39.5800
24-Jul-2008	41.9600	83.7800	65.8200	38.9000
23-Jul-2008	42.3300	84.3200	66.7500	39.3600
22-Jul-2008	42.7100	85.5100	68.0200	40.0900
21-Jul-2008	42.7100	85.1100	67.7300	40.0100
18-Jul-2008	42.7800	85.5100	67.9000	40.3300
17-Jul-2008	42.9400	85.7800	68.0100	40.7900
16-Jul-2008	43.1700	86.4600	68.6800	41.3400
15-Jul-2008	43.1700	86.2600	68.7800	40.7600
14-Jul-2008	42.8200	84.8900	68.0700	40.2200
11-Jul-2008	42.7200	84.4200	67.3800	39.8300
10-Jul-2008	43.1600	85.5100	67.9500	40.4000
09-Jul-2008	43.1300	85.0200	67.7700	40.2100
08-Jul-2008	43.3700	85.5100	68.0800	40.6200
07-Jul-2008	43.1200	85.0800	67.4100	40.1800
04-Jul-2008	43.2100	85.7200	67.9200	40.4400
03-Jul-2008	43.3000	86.1300	68.7200	40.8300
02-Jul-2008	43.3400	86.5300	68.5400	40.8600
01-Jul-2008	43.2700	86.2800	68.2400	40.9800
30-Jun-2008	42.9500	85.6200	67.8100	40.6500
27-Jun-2008	42.7900	85.0400	67.3400	40.0500
26-Jun-2008	42.7300	84.3800	66.9700	39.5300
25-Jun-2008	42.8200	84.2700	66.6200	39.6700
24-Jun-2008	42.9400	84.5200	66.7300	39.7300
23-Jun-2008	42.9700	84.7200	66.9900	40.0000
20-Jun-2008	42.9700	84.7500	66.7200	39.8200
19-Jun-2008	42.9300	84.1700	66.8200	39.8800
18-Jun-2008	42.9000	83.7400	66.4600	39.7000
17-Jun-2008	42.9200	84.4800	66.6600	39.7900
16-Jun-2008	42.9000	83.7600	65.9900	39.5900
13-Jun-2008	42.8700	83.4100	66.1100	39.7100
12-Jun-2008	42.8100	83.7500	66.1000	39.8200
11-Jun-2008	42.8900	83.8000	66.4500	39.8300
10-Jun-2008	42.8900	84.3500	66.8600	40.1800
09-Jun-2008	42.8900	84.4700	67.6600	40.7500
06-Jun-2008	42.7900	83.7700	66.7100	40.3300
05-Jun-2008	42.8600	83.5800	66.1700	40.6200
04-Jun-2008	42.6300	83.4000	65.8000	40.5300
03-Jun-2008	42.5300	83.4400	66.1800	40.8600
02-Jun-2008	42.2400	83.2600	65.5800	40.0900
30-May-2008	42.5900	84.1600	65.9900	40.4200
29-May-2008	42.7700	84.3300	66.6500	40.7100
28-May-2008	42.8500	84.7400	67.3600	41.2200
27-May-2008	42.8900	84.8400	67.6100	41.3000
26-May-2008	42.5600	84.3200	67.0800	41.2200
23-May-2008	42.8400	84.7800	67.3200	41.1300
22-May-2008	43.1500	85.0800	68.1000	41.8200
21-May-2008	42.7200	83.9600	66.9000	41.3600
20-May-2008	42.6700	83.4100	66.3900	41.0500
16-May-2008	42.6400	83.0000	66.0000	40.7400
15-May-2008	42.4000	82.5700	65.8400	40.5100
14-May-2008	42.3300	82.3100	65.4600	40.3600
13-May-2008	42.1600	82.2800	65.5400	40.6500
12-May-2008	41.6800	81.2300	64.1300	40.3000
09-May-2008	41.3800	80.7600	63.8900	40.0700
08-May-2008	41.7900	81.6000	64.0100	40.0000
07-May-2008	41.2000	81.0100	63.7600	39.2100
06-May-2008	40.6900	80.2500	63.0800	38.7700
05-May-2008	40.5500	80.2000	62.7400	38.5400
02-May-2008	40.6500	80.3500	62.7800	38.8000
30-Apr-2008	40.4600	79.5000	63.0900	38.9900
29-Apr-2008	40.2200	79.9400	62.8300	38.5900
28-Apr-2008	40.1400	79.6600	62.9200	38.4000
25-Apr-2008	40.1800	79.2500	62.9000	38.4700
24-Apr-2008	40.0400	79.1100	63.4400	38.6100
23-Apr-2008	39.9500	79.4600	63.8000	38.8000
22-Apr-2008	39.9400	79.0300	63.3900	38.7800
21-Apr-2008	39.8900	79.6500	63.0600	38.3600
16-Apr-2008	39.9600	78.6600	63.3100	39.3200
15-Apr-2008	39.9600	78.7100	63.2200	39.5100
11-Apr-2008	39.9400	78.8100	63.0500	39.1800
10-Apr-2008	39.9500	78.9100	63.2400	39.5800
09-Apr-2008	40.0200	78.7700	62.9700	39.1200
08-Apr-2008	40.0200	79.4400	62.9400	39.1000
07-Apr-2008	39.9300	79.3400	62.5500	38.9500
04-Apr-2008	39.9700	79.7800	62.6000	39.0000
03-Apr-2008	39.9500	79.4100	62.4900	38.8400
02-Apr-2008	39.9800	79.0900	62.2500	39.1700
31-Mar-2008	39.9700	79.5300	63.0900	40.0800
28-Mar-2008	40.1000	80.4000	63.3100	40.2100
27-Mar-2008	40.1500	80.5400	63.4100	40.5400
26-Mar-2008	40.1400	80.4100	62.5900	40.0600
25-Mar-2008	40.1200	79.9500	62.4100	40.0500
24-Mar-2008	40.3400	79.8100	62.0100	40.3600
19-Mar-2008	40.4500	81.2000	63.4800	40.7200
18-Mar-2008	40.6200	81.2900	64.0900	41.7800
17-Mar-2008	40.7700	82.1000	64.4800	41.9000
14-Mar-2008	40.4500	82.2500	63.2000	40.3200
13-Mar-2008	40.4400	82.0600	62.9000	40.4200
12-Mar-2008	40.3600	81.2700	61.8600	39.2000
11-Mar-2008	40.4700	81.2700	62.1100	39.6400
10-Mar-2008	40.6700	82.0300	62.5400	39.8600
07-Mar-2008	40.5300	81.5400	62.4000	39.4800
05-Mar-2008	40.2900	79.9700	61.2300	38.9400
04-Mar-2008	40.2900	79.9800	61.2000	38.9400
03-Mar-2008	40.2600	79.8800	61.2600	39.1300
29-Feb-2008	39.9200	79.3100	60.6300	38.1000
28-Feb-2008	39.8100	78.9400	60.1200	37.4700
27-Feb-2008	39.7300	78.9600	59.6000	37.1000
26-Feb-2008	39.9100	78.4400	59.1300	36.9900
25-Feb-2008	40.0500	78.7500	59.3900	37.3200
22-Feb-2008	39.9800	78.5700	59.2000	37.1900
21-Feb-2008	40.0700	77.9800	59.0200	37.0500
20-Feb-2008	40.1500	78.2600	59.0600	37.2300
19-Feb-2008	39.8700	77.7900	58.5900	36.9800
18-Feb-2008	39.6600	77.7900	58.2200	36.7800
15-Feb-2008	39.6600	78.1600	58.0900	36.6900
14-Feb-2008	39.6500	77.8400	57.7800	36.6600
13-Feb-2008	39.6800	77.6700	57.8100	37.0500
12-Feb-2008	39.6500	77.4100	57.6200	37.0700
11-Feb-2008	39.7300	77.3400	57.8000	37.0700
08-Feb-2008	39.5500	76.8500	57.2700	36.8300
07-Feb-2008	39.4800	77.4400	57.7500	37.0500
06-Feb-2008	39.6000	77.8500	58.0400	37.2200
05-Feb-2008	39.4300	77.7400	58.4100	36.9000
04-Feb-2008	39.3800	77.4800	58.3800	36.8800
01-Feb-2008	39.3600	78.2900	58.4800	37.0200
31-Jan-2008	39.3900	78.4000	58.7300	37.0100
30-Jan-2008	39.4300	78.4500	58.2600	36.9400
29-Jan-2008	39.4000	78.2800	58.2300	36.9100
28-Jan-2008	39.4700	77.9800	57.9200	37.2200
25-Jan-2008	39.4000	77.9500	58.1400	36.6500
24-Jan-2008	39.4300	77.0600	57.6500	37.0000
23-Jan-2008	39.5600	77.4500	57.8900	37.1800
22-Jan-2008	39.7300	77.0100	57.3400	37.4800
21-Jan-2008	39.3800	76.9000	57.2700	36.9200
18-Jan-2008	39.2700	77.3300	57.5100	36.6400
17-Jan-2008	39.2900	77.1700	57.6000	36.6000
16-Jan-2008	39.2700	77.0100	58.2900	37.0100
15-Jan-2008	39.2700	76.8800	58.4000	36.4300
14-Jan-2008	39.2900	77.0500	58.3900	36.2200
11-Jan-2008	39.2900	77.0200	58.1600	36.0200
10-Jan-2008	39.2900	76.9200	57.7100	35.8400
09-Jan-2008	39.2900	77.5200	57.8500	35.8400
08-Jan-2008	39.2700	77.4400	57.7300	35.8700
07-Jan-2008	39.2800	77.3300	57.8000	36.0500
04-Jan-2008	39.3200	77.5300	57.9100	35.9300
03-Jan-2008	39.4500	78.1400	58.0400	36.0000
02-Jan-2008	39.4300	78.3400	57.7600	35.3800
01-Jan-2008	39.4200	78.2600	57.5100	35.2900
31-Dec-2007	39.4100	78.7400	58.1200	35.2100
28-Dec-2007	39.4400	78.7300	57.6900	34.9300
27-Dec-2007	39.4300	78.4000	57.2200	34.5200
26-Dec-2007	39.3900	78.0200	56.7700	34.5000
24-Dec-2007	39.4900	78.3300	56.7800	34.6100
20-Dec-2007	39.5700	78.9300	56.8500	34.9600
19-Dec-2007	39.5500	79.6200	57.0200	34.9200
18-Dec-2007	39.5700	79.9100	56.9900	34.9700
17-Dec-2007	39.3700	79.4700	56.8300	34.8200
14-Dec-2007	39.3500	80.3600	57.6200	35.0000
13-Dec-2007	39.3700	80.4900	57.9200	35.2200
12-Dec-2007	39.3600	80.3100	57.7900	35.4400
11-Dec-2007	39.3600	80.5800	57.9600	35.2000
10-Dec-2007	39.3800	80.0700	57.6600	35.2900
07-Dec-2007	39.4100	79.8100	57.5800	35.4200
06-Dec-2007	39.4700	80.0900	57.6500	35.5700
05-Dec-2007	39.4500	81.1200	58.2000	35.7500
04-Dec-2007	39.4300	81.3500	57.8300	35.7800
03-Dec-2007	39.5600	81.3900	58.0400	35.7800
30-Nov-2007	39.6700	81.7800	58.4600	35.9400
29-Nov-2007	39.7700	82.4500	58.9400	36.1600
28-Nov-2007	39.6800	82.1100	58.8100	36.5500
27-Nov-2007	39.8500	82.6100	59.2100	36.7500
26-Nov-2007	39.6800	81.9500	58.7900	36.5800
23-Nov-2007	39.5700	81.9500	59.0400	36.7400
22-Nov-2007	39.4100	81.3700	58.5600	36.2200
21-Nov-2007	39.3900	81.4900	58.4900	36.1800
20-Nov-2007	39.3400	80.7200	57.7100	35.6300
19-Nov-2007	39.2900	80.7200	57.6700	35.5600
16-Nov-2007	39.3500	80.5200	57.5600	35.7100
15-Nov-2007	39.2800	80.8700	57.6800	35.3000
14-Nov-2007	39.3300	81.7000	57.6700	35.3500
13-Nov-2007	39.3900	81.3100	57.4400	35.7700
12-Nov-2007	39.3300	81.7500	57.5400	35.6800
08-Nov-2007	39.3400	82.6600	57.5700	34.8800
07-Nov-2007	39.2700	82.2400	57.4800	34.4300
06-Nov-2007	39.2900	81.9100	56.9600	34.2700
05-Nov-2007	39.3200	82.0800	56.9600	34.2800
02-Nov-2007	39.3700	81.8200	56.8300	34.3700
01-Nov-2007	39.3200	81.8200	56.9000	34.0800
31-Oct-2007	39.3200	81.3500	56.7500	34.2800
30-Oct-2007	39.4000	81.1200	56.6900	34.4200
29-Oct-2007	39.3800	80.9600	56.8100	34.4900
26-Oct-2007	39.5100	81.1600	56.7600	34.5400
25-Oct-2007	39.5400	80.9400	56.4200	34.6700
24-Oct-2007	39.5700	81.0100	56.3500	34.5600
23-Oct-2007	39.6900	80.9000	56.4200	34.6100
22-Oct-2007	39.7900	81.6200	56.9800	34.8400
19-Oct-2007	39.7900	81.4100	56.8700	34.6000
18-Oct-2007	39.4700	80.5900	56.1800	33.8600
17-Oct-2007	39.6800	80.5300	56.2300	34.1000
16-Oct-2007	39.3100	80.1900	55.8600	33.4800
15-Oct-2007	39.3100	79.9500	55.7100	33.4100
12-Oct-2007	39.3300	79.7400	55.7400	33.5400
11-Oct-2007	39.3100	80.1200	55.7600	33.5100
10-Oct-2007	39.3400	80.1700	55.5100	33.5300
09-Oct-2007	39.5500	80.4400	55.4900	33.7200
08-Oct-2007	39.4300	80.4400	55.6600	33.6600
05-Oct-2007	39.4900	80.4100	55.7600	33.8800
04-Oct-2007	39.5600	80.3000	55.7600	33.9400
03-Oct-2007	39.7900	81.2300	56.4100	34.3500
01-Oct-2007	39.7300	81.3700	56.6300	34.5100
28-Sep-2007	39.7400	80.3400	56.3000	34.4800
27-Sep-2007	39.7500	80.3300	56.2400	34.3800
26-Sep-2007	39.7000	80.1000	56.0900	34.5600
25-Sep-2007	39.8100	80.0300	56.0200	34.7200
24-Sep-2007	39.8200	80.8500	56.2200	34.6400
21-Sep-2007	39.8700	80.1100	56.1900	34.7400
20-Sep-2007	39.9100	79.8800	55.8800	34.4600
19-Sep-2007	40.2600	81.1500	56.2800	34.7600
18-Sep-2007	40.5900	80.7400	56.1500	35.3500
17-Sep-2007	40.4700	81.0700	56.1700	35.0900
14-Sep-2007	40.4500	81.7200	56.0900	35.1500
13-Sep-2007	40.4400	82.0100	56.2000	35.3800
12-Sep-2007	40.4900	82.3800	56.1400	35.5400
11-Sep-2007	40.5800	82.2200	55.9700	35.7000
10-Sep-2007	40.6300	82.4200	55.9600	35.9000
07-Sep-2007	40.7100	82.2600	55.6600	35.3600
06-Sep-2007	40.8500	82.5400	55.7600	35.3900
05-Sep-2007	40.9400	82.2600	55.5900	35.3800
04-Sep-2007	40.9100	82.5700	55.7200	35.3200
03-Sep-2007	40.8800	82.5800	55.7900	35.2200
31-Aug-2007	40.9600	82.5500	55.9600	35.2300
30-Aug-2007	41.0400	82.7600	56.0700	35.5500
29-Aug-2007	41.2400	82.5500	56.0600	36.0400
28-Aug-2007	41.1200	82.4300	56.0300	35.5900
27-Aug-2007	40.9800	82.6700	56.0200	35.2700
24-Aug-2007	41.1800	82.4100	55.8500	35.5300
23-Aug-2007	40.8600	81.6200	55.3800	35.2500
22-Aug-2007	41.0100	81.3900	55.3000	35.7700
21-Aug-2007	41.0600	81.4100	55.3400	35.8000
17-Aug-2007	41.5700	82.1400	55.7400	36.9200
16-Aug-2007	41.0900	81.4600	55.1600	35.4600
14-Aug-2007	40.6900	81.8700	55.4200	34.5100
13-Aug-2007	40.5600	82.0300	55.5500	34.2800
10-Aug-2007	40.6700	82.1200	55.6000	34.4400
09-Aug-2007	40.4000	82.3200	55.7700	33.7800
08-Aug-2007	40.5800	81.8500	55.7000	34.0900
07-Aug-2007	40.3700	81.9700	55.7300	33.9900
06-Aug-2007	40.4500	82.7000	55.9400	34.3900
03-Aug-2007	40.3600	82.1800	55.3100	33.8700
02-Aug-2007	40.4300	82.1100	55.2600	34.0100
01-Aug-2007	40.5500	82.0600	55.3500	34.4000
31-Jul-2007	40.4400	82.0300	55.4200	34.0000
30-Jul-2007	40.5400	82.0200	55.3100	34.1700
27-Jul-2007	40.4800	82.5900	55.5500	33.1400
26-Jul-2007	40.2700	82.5300	55.2300	33.4300
25-Jul-2007	40.3000	82.9700	55.6400	33.5700
24-Jul-2007	40.2400	83.0400	55.6000	33.3800
23-Jul-2007	40.3400	83.0800	55.8000	33.3400
20-Jul-2007	40.3300	82.6300	55.6500	33.0100
19-Jul-2007	40.3900	82.9300	55.7500	33.1300
18-Jul-2007	40.4000	82.9300	55.8100	33.2000
17-Jul-2007	40.3600	82.2300	55.6500	33.1300
16-Jul-2007	40.3700	82.1800	55.6700	33.1300
13-Jul-2007	40.4700	82.0800	55.7400	33.0500
12-Jul-2007	40.3800	82.0400	55.5600	33.0300
11-Jul-2007	40.3800	81.8800	55.5200	33.3000
10-Jul-2007	40.4100	81.3700	54.9800	32.7400
09-Jul-2007	40.4100	81.2300	55.0000	32.6900
06-Jul-2007	40.4600	81.2900	54.9600	32.8300
05-Jul-2007	40.4600	81.5500	55.0900	32.9500
04-Jul-2007	40.4900	81.7700	55.1800	33.1000
03-Jul-2007	40.5800	81.8900	55.2900	33.0800
02-Jul-2007	40.6600	81.7000	55.0500	33.0700
29-Jun-2007	40.7500	81.6300	54.7900	33.0400
28-Jun-2007	40.8400	81.8100	55.0300	33.1900
27-Jun-2007	41.0100	81.7400	55.0400	33.4600
26-Jun-2007	40.9500	81.8000	55.0900	33.2300
25-Jun-2007	40.8100	81.5700	54.9100	32.9600
22-Jun-2007	40.7100	81.2400	54.6300	32.8400
21-Jun-2007	40.7500	81.1700	54.5900	32.9700
20-Jun-2007	40.8200	81.1800	54.7900	33.1200
19-Jun-2007	40.7000	80.8000	54.6500	32.9400
18-Jun-2007	40.7600	80.6700	54.5800	32.9900
15-Jun-2007	40.9700	80.7300	54.5600	33.3000
14-Jun-2007	40.8400	80.4700	54.3200	33.2500
13-Jun-2007	40.9300	80.7600	54.4600	33.4900
12-Jun-2007	40.7300	80.4300	54.4400	33.4700
11-Jun-2007	40.9100	80.4600	54.6000	33.6400
08-Jun-2007	40.9800	80.9800	54.9900	33.8500
07-Jun-2007	40.6300	81.0100	54.8900	33.4900
06-Jun-2007	40.5500	80.8900	54.8900	33.3900
05-Jun-2007	40.5600	80.8100	54.7400	33.2700
04-Jun-2007	40.4700	80.2800	54.4300	33.1700
01-Jun-2007	40.5400	80.2100	54.5100	33.2400
31-May-2007	40.7300	80.4300	54.7400	33.4900
30-May-2007	40.6400	80.4400	54.6500	33.4300
29-May-2007	40.4500	80.3000	54.3700	33.3300
28-May-2007	40.5300	80.4100	54.5200	33.3200
25-May-2007	40.6000	80.6500	54.5500	33.4600
24-May-2007	40.5700	80.6400	54.5700	33.3800
23-May-2007	40.5500	80.0800	54.5800	33.3300
22-May-2007	40.6400	80.1700	54.7400	33.5000
21-May-2007	40.6000	80.1300	54.8700	33.4800
18-May-2007	40.9000	80.7800	55.1800	33.7300
17-May-2007	40.8400	80.7300	55.2300	33.7800
16-May-2007	40.8400	81.1300	55.5600	33.9700
15-May-2007	40.8700	80.9900	55.3900	33.9800
14-May-2007	40.9300	81.2000	55.4200	34.0300
11-May-2007	41.3400	81.8100	55.7400	34.4900
10-May-2007	41.0000	81.8000	55.5800	34.1600
09-May-2007	40.9100	81.4600	55.4200	34.1300
08-May-2007	40.7800	81.3400	55.5300	34.0100
07-May-2007	40.5700	80.9700	55.1900	33.8200
04-May-2007	40.9000	81.2900	55.4700	34.0100
03-May-2007	41.1800	82.0200	56.0700	34.3000
30-Apr-2007	41.2900	82.3000	56.2000	34.5800
27-Apr-2007	41.0700	81.6900	55.8400	34.3400
26-Apr-2007	40.7800	81.7900	55.6600	34.3200
25-Apr-2007	40.9700	82.1800	56.9100	34.6200
24-Apr-2007	41.6400	83.1100	56.4600	35.1500
23-Apr-2007	41.6700	83.4100	56.6100	35.2100
20-Apr-2007	41.9900	84.2200	57.2200	35.3600
19-Apr-2007	42.1500	84.3800	57.2200	35.7700
18-Apr-2007	41.8900	84.1700	56.9300	35.2400
17-Apr-2007	41.7300	83.1100	56.5000	34.9700
16-Apr-2007	42.3000	84.1100	57.3300	35.4200
13-Apr-2007	42.7400	84.9000	57.7900	36.0100
12-Apr-2007	42.8600	84.7500	57.7100	35.9000
11-Apr-2007	42.8700	84.7900	57.5600	35.9800
10-Apr-2007	42.8600	84.4000	57.5300	36.0000
09-Apr-2007	42.8800	84.2200	57.2700	35.9500
05-Apr-2007	43.1500	85.2200	57.6300	36.3600
04-Apr-2007	42.9000	84.6900	57.2100	36.0900
03-Apr-2007	43.1300	85.3600	57.6400	36.4800
30-Mar-2007	43.5900	85.5300	58.1400	37.0000
29-Mar-2007	43.4700	85.3600	57.8900	37.0600
28-Mar-2007	43.1400	84.7100	57.5800	36.7500
26-Mar-2007	43.3900	85.1600	57.6000	36.7700
23-Mar-2007	43.7000	85.9000	58.2500	37.0000
22-Mar-2007	43.6600	85.9100	58.4400	37.1700
21-Mar-2007	43.6300	85.5800	58.0800	37.2000
20-Mar-2007	43.9800	85.5900	58.4900	37.3700
16-Mar-2007	44.1700	85.5800	58.6700	37.7100
15-Mar-2007	44.2200	85.5100	58.4700	37.7200
14-Mar-2007	44.3100	85.4700	58.4700	38.1700
13-Mar-2007	44.2200	85.2700	58.2400	37.6800
12-Mar-2007	44.2200	85.5100	58.0300	37.4000
09-Mar-2007	44.2700	85.5400	58.2300	37.7400
08-Mar-2007	44.4400	85.8900	58.5400	38.0600
07-Mar-2007	44.5000	85.8600	58.3900	38.2300
06-Mar-2007	44.5600	85.7900	58.4000	38.3000
05-Mar-2007	44.4900	85.7100	58.5300	38.4600
02-Mar-2007	44.2800	86.6200	58.3200	37.6400
01-Mar-2007	44.2700	86.8700	58.5300	37.4300
28-Feb-2007	44.3100	86.9600	58.5800	37.4500
27-Feb-2007	44.2000	86.7200	58.2300	36.7800
26-Feb-2007	44.1700	86.6900	58.2200	36.5100
23-Feb-2007	44.2800	86.6400	58.1000	36.4600
22-Feb-2007	44.2500	86.4100	58.1000	36.5600
21-Feb-2007	44.1900	86.3200	58.0700	36.7100
20-Feb-2007	44.2000	86.2800	58.2200	36.8900
19-Feb-2007	44.0700	86.1700	57.9700	36.9200
15-Feb-2007	44.0900	86.5900	57.9200	36.7100
14-Feb-2007	44.1600	86.0000	57.5600	36.4100
13-Feb-2007	44.1700	86.1000	57.2600	36.3600
12-Feb-2007	44.1800	86.3600	57.5400	36.2700
09-Feb-2007	44.0600	86.3400	57.4600	36.3000
08-Feb-2007	44.1200	87.0100	57.4500	36.5200
07-Feb-2007	44.0900	86.8400	57.2100	36.6100
06-Feb-2007	44.1300	86.4600	56.9900	36.6500
05-Feb-2007	44.1100	86.5800	57.0400	36.5200
02-Feb-2007	44.1100	86.7900	57.4400	36.5500
31-Jan-2007	44.1700	86.6600	57.2500	36.4100
29-Jan-2007	44.2700	86.7100	57.1300	36.3400
25-Jan-2007	44.2400	86.9500	57.3300	36.7700
24-Jan-2007	44.2300	87.5600	57.6100	36.4100
23-Jan-2007	44.2100	87.4800	57.2300	36.3300
22-Jan-2007	44.2100	87.3000	57.3400	36.4300
19-Jan-2007	44.3400	87.6100	57.6100	36.5600
18-Jan-2007	44.2500	87.3000	57.3600	36.5800
17-Jan-2007	44.2700	86.8700	57.2700	36.6900
16-Jan-2007	44.3200	86.1100	57.3800	36.8300
15-Jan-2007	44.3100	86.8200	57.2900	36.8300
12-Jan-2007	44.6100	86.8000	57.5400	36.9700
11-Jan-2007	44.5600	86.1600	57.7600	37.1700
10-Jan-2007	44.5300	86.2400	57.8000	37.3500
09-Jan-2007	44.4700	86.4000	57.9900	37.3900
08-Jan-2007	44.4200	85.7900	57.8000	37.5700
05-Jan-2007	44.3000	85.8300	57.9200	37.4200
04-Jan-2007	44.4200	86.6100	58.4600	37.2000
03-Jan-2007	44.3300	87.4900	58.8800	37.3200
02-Jan-2007	44.2000	86.8800	58.5300	37.2500
29-Dec-2006	44.2300	86.9100	58.2600	37.2100
28-Dec-2006	44.3600	86.8400	58.2200	37.3700
27-Dec-2006	44.3900	87.1000	58.4100	37.4100
26-Dec-2006	44.5400	87.2500	58.4500	37.4500
22-Dec-2006	44.5900	87.5400	58.8300	37.6900
21-Dec-2006	44.7300	87.9800	59.0200	37.7900
20-Dec-2006	44.7400	88.3000	59.2100	37.8800
19-Dec-2006	44.8300	87.3900	58.6900	38.0000
18-Dec-2006	44.7900	87.6600	58.7000	37.9800
15-Dec-2006	44.6600	87.5600	58.7000	37.8800
14-Dec-2006	44.7400	87.9800	59.1400	38.0800
13-Dec-2006	44.8300	88.3000	59.5200	38.3100
12-Dec-2006	44.8200	87.8900	59.3900	38.3300
11-Dec-2006	44.7600	87.3200	58.9500	38.3600
08-Dec-2006	44.6900	87.6800	59.3700	38.7700
07-Dec-2006	44.6600	87.9200	59.4400	38.8600
06-Dec-2006	44.5100	87.8200	59.3600	38.8600
05-Dec-2006	44.5600	88.1000	59.4100	38.6400
04-Dec-2006	44.5900	88.2400	59.4000	38.5800
01-Dec-2006	44.6700	88.1800	59.2600	38.5500
30-Nov-2006	44.7600	87.2100	58.9300	38.5300
29-Nov-2006	44.6500	87.2300	58.9600	38.5900
28-Nov-2006	44.7400	86.6800	58.7100	38.5200
27-Nov-2006	44.6400	86.5100	58.6200	38.5000
24-Nov-2006	44.8700	85.9900	58.1500	38.5700
23-Nov-2006	44.7000	85.5700	57.8200	38.3500
22-Nov-2006	44.7500	85.1400	57.5500	38.0700
21-Nov-2006	44.9900	85.3400	57.6300	38.0800
20-Nov-2006	44.8600	84.9700	57.5900	38.0400
17-Nov-2006	45.0100	84.9100	57.4800	38.0200
16-Nov-2006	45.1700	85.2400	57.8900	38.2600
15-Nov-2006	45.3400	85.8200	58.0500	38.4500
14-Nov-2006	45.1600	85.9900	57.9200	38.4000
13-Nov-2006	44.9000	85.9100	57.7800	38.2500
10-Nov-2006	44.4500	84.8300	57.1200	37.8200
09-Nov-2006	44.6500	85.0300	56.9800	37.8800
08-Nov-2006	44.6800	85.1700	57.0700	37.9800
07-Nov-2006	44.8300	85.3600	57.2100	38.0700
06-Nov-2006	44.8600	85.2400	56.9900	37.9800
03-Nov-2006	44.8400	85.5500	57.2800	38.2900
02-Nov-2006	44.9300	85.6900	57.3200	38.3400
01-Nov-2006	44.9300	85.7100	57.3400	38.4100
31-Oct-2006	45.0200	85.5600	57.2400	38.3200
30-Oct-2006	45.0900	85.5400	57.3200	38.3800
27-Oct-2006	45.2200	85.4900	57.3400	38.1800
26-Oct-2006	45.3000	85.2000	57.2200	38.1200
23-Oct-2006	45.4000	85.3300	57.1800	38.1900
20-Oct-2006	45.3100	85.0100	57.1800	38.2900
19-Oct-2006	45.3200	84.7000	56.8300	38.1400
18-Oct-2006	45.2600	84.7200	56.8000	38.2200
17-Oct-2006	45.3600	84.4600	56.8300	38.0800
16-Oct-2006	45.4600	84.5800	56.8500	38.0800
13-Oct-2006	45.4900	84.6400	57.1500	38.1100
12-Oct-2006	45.6000	84.7300	57.1700	38.1700
11-Oct-2006	45.7600	84.8200	57.3800	38.2400
10-Oct-2006	45.7400	85.4900	57.6500	38.4500
09-Oct-2006	45.7200	85.5300	57.6200	38.3600
06-Oct-2006	45.6100	85.5400	57.8500	38.6300
05-Oct-2006	45.7100	86.2200	58.1000	38.8400
04-Oct-2006	45.6900	86.1000	58.1500	38.7000
03-Oct-2006	45.8400	86.5700	58.5100	38.9700
29-Sep-2006	45.9600	86.0900	58.3300	38.9700
28-Sep-2006	45.9200	86.5300	58.3800	39.0400
27-Sep-2006	45.9200	86.9700	58.2100	39.2300
26-Sep-2006	45.9700	87.3200	58.6300	39.5100
25-Sep-2006	45.8600	87.4400	58.7700	39.4600
22-Sep-2006	45.9400	87.4100	58.7800	39.4500
21-Sep-2006	45.8800	86.8100	58.2800	39.1700
20-Sep-2006	46.0500	86.6700	58.3600	39.2900
19-Sep-2006	46.1100	86.7200	58.5700	39.0600
18-Sep-2006	46.1200	87.8700	58.4400	39.0900
15-Sep-2006	46.1300	87.0800	58.6900	39.2500
14-Sep-2006	46.1500	86.6500	58.5400	39.2400
13-Sep-2006	46.2200	86.6100	58.6500	39.2500
12-Sep-2006	46.3400	86.5200	58.9000	39.3900
11-Sep-2006	46.2700	86.3700	58.7200	39.5400
08-Sep-2006	46.2000	86.5600	58.7200	39.7700
07-Sep-2006	46.1000	86.8200	59.0800	39.5100
06-Sep-2006	46.2100	87.5300	59.2400	39.7600
05-Sep-2006	46.2200	87.9400	59.3300	39.8800
04-Sep-2006	46.4400	88.5200	59.6800	39.8700
01-Sep-2006	46.5300	88.5700	59.6100	39.6700
31-Aug-2006	46.5500	88.7200	59.7100	39.6600
30-Aug-2006	46.5100	88.3500	59.6600	39.7900
29-Aug-2006	46.5200	88.3100	59.6600	39.8100
28-Aug-2006	46.5600	88.0600	59.5500	39.7300
25-Aug-2006	46.6100	87.7900	59.4400	39.7700
